n,instance,method,lambda,run_index,seed,feasible,optimal,objective_value,optimal_value,approximation_ratio,runtime_s
12,hypergraph_r3_n12_d5_w1_39,annealer,3,4,46,True,True,10.000000,10.000000,1.000000,6.663255
12,hypergraph_r3_n12_d5_w1_39,kahypar,,,-1,True,True,10.000000,10.000000,1.000000,0.003654
12,hypergraph_r3_n12_d5_w1_40,qaoa,0.3,0,42,False,False,,12.000000,,1.416849
12,hypergraph_r3_n12_d5_w1_40,qaoa,0.3,1,43,False,False,,12.000000,,1.395229
12,hypergraph_r3_n12_d5_w1_40,qaoa,0.3,2,44,False,False,,12.000000,,1.415860
12,hypergraph_r3_n12_d5_w1_40,qaoa,0.3,3,45,False,False,,12.000000,,1.217470
12,hypergraph_r3_n12_d5_w1_40,qaoa,0.3,4,46,False,False,,12.000000,,1.714643
12,hypergraph_r3_n12_d5_w1_40,annealer,0.3,0,42,False,False,,12.000000,,6.776710
12,hypergraph_r3_n12_d5_w1_40,annealer,0.3,1,43,False,False,,12.000000,,6.729536
12,hypergraph_r3_n12_d5_w1_40,annealer,0.3,2,44,False,False,,12.000000,,6.746633
12,hypergraph_r3_n12_d5_w1_40,annealer,0.3,3,45,False,False,,12.000000,,6.701904
12,hypergraph_r3_n12_d5_w1_40,annealer,0.3,4,46,False,False,,12.000000,,6.684881
12,hypergraph_r3_n12_d5_w1_40,qaoa,1,0,42,True,True,12.000000,12.000000,1.000000,1.661989
12,hypergraph_r3_n12_d5_w1_40,qaoa,1,1,43,True,True,12.000000,12.000000,1.000000,1.443681
12,hypergraph_r3_n12_d5_w1_40,qaoa,1,2,44,True,False,15.000000,12.000000,1.250000,1.991929
12,hypergraph_r3_n12_d5_w1_40,qaoa,1,3,45,True,False,14.000000,12.000000,1.166667,1.302485
12,hypergraph_r3_n12_d5_w1_40,qaoa,1,4,46,True,True,12.000000,12.000000,1.000000,1.969748
12,hypergraph_r3_n12_d5_w1_40,annealer,1,0,42,True,True,12.000000,12.000000,1.000000,6.786126
12,hypergraph_r3_n12_d5_w1_40,annealer,1,1,43,True,True,12.000000,12.000000,1.000000,6.765746
12,hypergraph_r3_n12_d5_w1_40,annealer,1,2,44,False,False,,12.000000,,6.702445
12,hypergraph_r3_n12_d5_w1_40,annealer,1,3,45,False,False,,12.000000,,6.717676
12,hypergraph_r3_n12_d5_w1_40,annealer,1,4,46,True,True,12.000000,12.000000,1.000000,6.724859
12,hypergraph_r3_n12_d5_w1_40,qaoa,3,0,42,True,False,15.000000,12.000000,1.250000,1.044295
12,hypergraph_r3_n12_d5_w1_40,qaoa,3,1,43,True,False,17.000000,12.000000,1.416667,1.352434
12,hypergraph_r3_n12_d5_w1_40,qaoa,3,2,44,True,False,17.000000,12.000000,1.416667,1.440207
12,hypergraph_r3_n12_d5_w1_40,qaoa,3,3,45,True,False,13.000000,12.000000,1.083333,1.652858
12,hypergraph_r3_n12_d5_w1_40,qaoa,3,4,46,True,False,20.000000,12.000000,1.666667,2.159855
12,hypergraph_r3_n12_d5_w1_40,annealer,3,0,42,True,True,12.000000,12.000000,1.000000,6.703059
12,hypergraph_r3_n12_d5_w1_40,annealer,3,1,43,True,True,12.000000,12.000000,1.000000,6.680839
12,hypergraph_r3_n12_d5_w1_40,annealer,3,2,44,True,True,12.000000,12.000000,1.000000,6.665054
12,hypergraph_r3_n12_d5_w1_40,annealer,3,3,45,True,True,12.000000,12.000000,1.000000,6.651785
12,hypergraph_r3_n12_d5_w1_40,annealer,3,4,46,True,True,12.000000,12.000000,1.000000,6.679005
12,hypergraph_r3_n12_d5_w1_40,kahypar,,,-1,True,True,12.000000,12.000000,1.000000,0.003805
12,hypergraph_r3_n12_d5_w1_41,qaoa,0.3,0,42,True,True,11.000000,11.000000,1.000000,2.004873
12,hypergraph_r3_n12_d5_w1_41,qaoa,0.3,1,43,False,False,,11.000000,,2.826142
12,hypergraph_r3_n12_d5_w1_41,qaoa,0.3,2,44,True,False,18.000000,11.000000,1.636364,1.256902
12,hypergraph_r3_n12_d5_w1_41,qaoa,0.3,3,45,True,True,11.000000,11.000000,1.000000,1.482818
12,hypergraph_r3_n12_d5_w1_41,qaoa,0.3,4,46,False,False,,11.000000,,2.144604
12,hypergraph_r3_n12_d5_w1_41,annealer,0.3,0,42,False,False,,11.000000,,6.722022
12,hypergraph_r3_n12_d5_w1_41,annealer,0.3,1,43,False,False,,11.000000,,6.760654
12,hypergraph_r3_n12_d5_w1_41,annealer,0.3,2,44,False,False,,11.000000,,6.725760
12,hypergraph_r3_n12_d5_w1_41,annealer,0.3,3,45,False,False,,11.000000,,6.727604
12,hypergraph_r3_n12_d5_w1_41,annealer,0.3,4,46,False,False,,11.000000,,6.726012
12,hypergraph_r3_n12_d5_w1_41,qaoa,1,0,42,True,True,11.000000,11.000000,1.000000,1.150212
12,hypergraph_r3_n12_d5_w1_41,qaoa,1,1,43,True,True,11.000000,11.000000,1.000000,1.767708
12,hypergraph_r3_n12_d5_w1_41,qaoa,1,2,44,True,False,16.000000,11.000000,1.454545,2.652399
12,hypergraph_r3_n12_d5_w1_41,qaoa,1,3,45,True,False,12.000000,11.000000,1.090909,1.705385
12,hypergraph_r3_n12_d5_w1_41,qaoa,1,4,46,True,True,11.000000,11.000000,1.000000,1.809637
12,hypergraph_r3_n12_d5_w1_41,annealer,1,0,42,True,True,11.000000,11.000000,1.000000,6.680934
12,hypergraph_r3_n12_d5_w1_41,annealer,1,1,43,True,True,11.000000,11.000000,1.000000,6.675704
12,hypergraph_r3_n12_d5_w1_41,annealer,1,2,44,True,True,11.000000,11.000000,1.000000,6.681426
12,hypergraph_r3_n12_d5_w1_41,annealer,1,3,45,True,True,11.000000,11.000000,1.000000,6.679417
12,hypergraph_r3_n12_d5_w1_41,annealer,1,4,46,False,False,,11.000000,,6.694467
12,hypergraph_r3_n12_d5_w1_41,qaoa,3,0,42,True,False,17.000000,11.000000,1.545455,1.713532
12,hypergraph_r3_n12_d5_w1_41,qaoa,3,1,43,True,False,19.000000,11.000000,1.727273,2.413398
12,hypergraph_r3_n12_d5_w1_41,qaoa,3,2,44,True,False,16.000000,11.000000,1.454545,2.052997
12,hypergraph_r3_n12_d5_w1_41,qaoa,3,3,45,True,False,12.000000,11.000000,1.090909,1.904107
12,hypergraph_r3_n12_d5_w1_41,qaoa,3,4,46,True,False,20.000000,11.000000,1.818182,1.452437
12,hypergraph_r3_n12_d5_w1_41,annealer,3,0,42,True,True,11.000000,11.000000,1.000000,6.671151
12,hypergraph_r3_n12_d5_w1_41,annealer,3,1,43,True,True,11.000000,11.000000,1.000000,6.709590
12,hypergraph_r3_n12_d5_w1_41,annealer,3,2,44,True,True,11.000000,11.000000,1.000000,6.655514
12,hypergraph_r3_n12_d5_w1_41,annealer,3,3,45,True,True,11.000000,11.000000,1.000000,6.660131
12,hypergraph_r3_n12_d5_w1_41,annealer,3,4,46,True,True,11.000000,11.000000,1.000000,6.679227
12,hypergraph_r3_n12_d5_w1_41,kahypar,,,-1,True,True,11.000000,11.000000,1.000000,0.010266
12,hypergraph_r3_n12_d5_w1_42,qaoa,0.3,0,42,False,False,,13.000000,,1.347160
12,hypergraph_r3_n12_d5_w1_42,qaoa,0.3,1,43,False,False,,13.000000,,1.781086
12,hypergraph_r3_n12_d5_w1_42,qaoa,0.3,2,44,False,False,,13.000000,,1.846712
12,hypergraph_r3_n12_d5_w1_42,qaoa,0.3,3,45,False,False,,13.000000,,1.592858
12,hypergraph_r3_n12_d5_w1_42,qaoa,0.3,4,46,False,False,,13.000000,,3.289712
12,hypergraph_r3_n12_d5_w1_42,annealer,0.3,0,42,False,False,,13.000000,,6.647435
12,hypergraph_r3_n12_d5_w1_42,annealer,0.3,1,43,False,False,,13.000000,,6.634369
12,hypergraph_r3_n12_d5_w1_42,annealer,0.3,2,44,False,False,,13.000000,,6.632801
12,hypergraph_r3_n12_d5_w1_42,annealer,0.3,3,45,False,False,,13.000000,,6.645013
12,hypergraph_r3_n12_d5_w1_42,annealer,0.3,4,46,False,False,,13.000000,,6.654591
12,hypergraph_r3_n12_d5_w1_42,qaoa,1,0,42,True,True,13.000000,13.000000,1.000000,1.404580
12,hypergraph_r3_n12_d5_w1_42,qaoa,1,1,43,True,False,14.000000,13.000000,1.076923,1.771045
12,hypergraph_r3_n12_d5_w1_42,qaoa,1,2,44,True,False,14.000000,13.000000,1.076923,1.161991
12,hypergraph_r3_n12_d5_w1_42,qaoa,1,3,45,True,False,17.000000,13.000000,1.307692,1.599737
12,hypergraph_r3_n12_d5_w1_42,qaoa,1,4,46,True,True,13.000000,13.000000,1.000000,1.828105
12,hypergraph_r3_n12_d5_w1_42,annealer,1,0,42,False,False,,13.000000,,6.688627
12,hypergraph_r3_n12_d5_w1_42,annealer,1,1,43,False,False,,13.000000,,6.725439
12,hypergraph_r3_n12_d5_w1_42,annealer,1,2,44,False,False,,13.000000,,6.684841
12,hypergraph_r3_n12_d5_w1_42,annealer,1,3,45,False,False,,13.000000,,6.676394
12,hypergraph_r3_n12_d5_w1_42,annealer,1,4,46,False,False,,13.000000,,6.711893
12,hypergraph_r3_n12_d5_w1_42,qaoa,3,0,42,True,False,14.000000,13.000000,1.076923,3.278482
12,hypergraph_r3_n12_d5_w1_42,qaoa,3,1,43,True,False,19.000000,13.000000,1.461538,1.518893
12,hypergraph_r3_n12_d5_w1_42,qaoa,3,2,44,True,False,14.000000,13.000000,1.076923,1.152420
12,hypergraph_r3_n12_d5_w1_42,qaoa,3,3,45,False,False,,13.000000,,1.592453
12,hypergraph_r3_n12_d5_w1_42,qaoa,3,4,46,True,False,18.000000,13.000000,1.384615,2.043343
12,hypergraph_r3_n12_d5_w1_42,annealer,3,0,42,True,True,13.000000,13.000000,1.000000,6.797566
12,hypergraph_r3_n12_d5_w1_42,annealer,3,1,43,True,True,13.000000,13.000000,1.000000,6.682206
12,hypergraph_r3_n12_d5_w1_42,annealer,3,2,44,True,True,13.000000,13.000000,1.000000,6.670301
12,hypergraph_r3_n12_d5_w1_42,annealer,3,3,45,True,True,13.000000,13.000000,1.000000,6.678845
12,hypergraph_r3_n12_d5_w1_42,annealer,3,4,46,True,True,13.000000,13.000000,1.000000,6.668600
12,hypergraph_r3_n12_d5_w1_42,kahypar,,,-1,True,True,13.000000,13.000000,1.000000,0.004128
12,hypergraph_r3_n12_d5_w1_43,qaoa,0.3,0,42,False,False,,11.000000,,1.673799
12,hypergraph_r3_n12_d5_w1_43,qaoa,0.3,1,43,False,False,,11.000000,,2.013735
12,hypergraph_r3_n12_d5_w1_43,qaoa,0.3,2,44,True,False,13.000000,11.000000,1.181818,1.734585
12,hypergraph_r3_n12_d5_w1_43,qaoa,0.3,3,45,True,False,13.000000,11.000000,1.181818,1.865601
12,hypergraph_r3_n12_d5_w1_43,qaoa,0.3,4,46,False,False,,11.000000,,1.348472
12,hypergraph_r3_n12_d5_w1_43,annealer,0.3,0,42,False,False,,11.000000,,6.723956
12,hypergraph_r3_n12_d5_w1_43,annealer,0.3,1,43,False,False,,11.000000,,6.731934
12,hypergraph_r3_n12_d5_w1_43,annealer,0.3,2,44,False,False,,11.000000,,6.720305
12,hypergraph_r3_n12_d5_w1_43,annealer,0.3,3,45,False,False,,11.000000,,6.860719
12,hypergraph_r3_n12_d5_w1_43,annealer,0.3,4,46,False,False,,11.000000,,6.718747
12,hypergraph_r3_n12_d5_w1_43,qaoa,1,0,42,True,True,11.000000,11.000000,1.000000,2.194214
12,hypergraph_r3_n12_d5_w1_43,qaoa,1,1,43,True,True,11.000000,11.000000,1.000000,1.883661
12,hypergraph_r3_n12_d5_w1_43,qaoa,1,2,44,True,False,17.000000,11.000000,1.545455,1.338149
12,hypergraph_r3_n12_d5_w1_43,qaoa,1,3,45,False,False,,11.000000,,2.051251
12,hypergraph_r3_n12_d5_w1_43,qaoa,1,4,46,True,True,11.000000,11.000000,1.000000,1.777423
12,hypergraph_r3_n12_d5_w1_43,annealer,1,0,42,False,False,,11.000000,,6.716724
12,hypergraph_r3_n12_d5_w1_43,annealer,1,1,43,True,True,11.000000,11.000000,1.000000,6.687641
12,hypergraph_r3_n12_d5_w1_43,annealer,1,2,44,True,True,11.000000,11.000000,1.000000,6.686357
12,hypergraph_r3_n12_d5_w1_43,annealer,1,3,45,False,False,,11.000000,,6.689886
12,hypergraph_r3_n12_d5_w1_43,annealer,1,4,46,True,True,11.000000,11.000000,1.000000,6.694563
12,hypergraph_r3_n12_d5_w1_43,qaoa,3,0,42,True,False,16.000000,11.000000,1.454545,1.438868
12,hypergraph_r3_n12_d5_w1_43,qaoa,3,1,43,True,False,15.000000,11.000000,1.363636,2.195570
12,hypergraph_r3_n12_d5_w1_43,qaoa,3,2,44,True,False,15.000000,11.000000,1.363636,2.405071
12,hypergraph_r3_n12_d5_w1_43,qaoa,3,3,45,True,False,15.000000,11.000000,1.363636,1.553385
12,hypergraph_r3_n12_d5_w1_43,qaoa,3,4,46,True,False,19.000000,11.000000,1.727273,1.829503
12,hypergraph_r3_n12_d5_w1_43,annealer,3,0,42,True,True,11.000000,11.000000,1.000000,6.732138
12,hypergraph_r3_n12_d5_w1_43,annealer,3,1,43,True,True,11.000000,11.000000,1.000000,6.696851
12,hypergraph_r3_n12_d5_w1_43,annealer,3,2,44,True,True,11.000000,11.000000,1.000000,6.728243
12,hypergraph_r3_n12_d5_w1_43,annealer,3,3,45,True,True,11.000000,11.000000,1.000000,6.686867
12,hypergraph_r3_n12_d5_w1_43,annealer,3,4,46,True,True,11.000000,11.000000,1.000000,6.686921
12,hypergraph_r3_n12_d5_w1_43,kahypar,,,-1,True,True,11.000000,11.000000,1.000000,0.003940
12,hypergraph_r3_n12_d5_w1_44,qaoa,0.3,0,42,False,False,,12.000000,,1.775753
12,hypergraph_r3_n12_d5_w1_44,qaoa,0.3,1,43,False,False,,12.000000,,1.613700
12,hypergraph_r3_n12_d5_w1_44,qaoa,0.3,2,44,False,False,,12.000000,,1.478684
12,hypergraph_r3_n12_d5_w1_44,qaoa,0.3,3,45,False,False,,12.000000,,1.687095
12,hypergraph_r3_n12_d5_w1_44,qaoa,0.3,4,46,False,False,,12.000000,,1.559987
12,hypergraph_r3_n12_d5_w1_44,annealer,0.3,0,42,False,False,,12.000000,,6.732890
12,hypergraph_r3_n12_d5_w1_44,annealer,0.3,1,43,False,False,,12.000000,,6.715271
12,hypergraph_r3_n12_d5_w1_44,annealer,0.3,2,44,False,False,,12.000000,,6.755911
12,hypergraph_r3_n12_d5_w1_44,annealer,0.3,3,45,False,False,,12.000000,,6.728796
12,hypergraph_r3_n12_d5_w1_44,annealer,0.3,4,46,False,False,,12.000000,,6.725826
12,hypergraph_r3_n12_d5_w1_44,qaoa,1,0,42,True,False,13.000000,12.000000,1.083333,1.826194
12,hypergraph_r3_n12_d5_w1_44,qaoa,1,1,43,True,False,13.000000,12.000000,1.083333,1.717720
12,hypergraph_r3_n12_d5_w1_44,qaoa,1,2,44,True,False,16.000000,12.000000,1.333333,1.411977
12,hypergraph_r3_n12_d5_w1_44,qaoa,1,3,45,True,False,17.000000,12.000000,1.416667,1.773581
12,hypergraph_r3_n12_d5_w1_44,qaoa,1,4,46,True,False,13.000000,12.000000,1.083333,1.193940
12,hypergraph_r3_n12_d5_w1_44,annealer,1,0,42,False,False,,12.000000,,6.751382
12,hypergraph_r3_n12_d5_w1_44,annealer,1,1,43,False,False,,12.000000,,6.790223
12,hypergraph_r3_n12_d5_w1_44,annealer,1,2,44,False,False,,12.000000,,6.777742
12,hypergraph_r3_n12_d5_w1_44,annealer,1,3,45,False,False,,12.000000,,6.771895
12,hypergraph_r3_n12_d5_w1_44,annealer,1,4,46,True,True,12.000000,12.000000,1.000000,6.777845
12,hypergraph_r3_n12_d5_w1_44,qaoa,3,0,42,True,False,15.000000,12.000000,1.250000,1.004605
12,hypergraph_r3_n12_d5_w1_44,qaoa,3,1,43,True,False,13.000000,12.000000,1.083333,0.993216
12,hypergraph_r3_n12_d5_w1_44,qaoa,3,2,44,True,False,14.000000,12.000000,1.166667,1.697655
12,hypergraph_r3_n12_d5_w1_44,qaoa,3,3,45,True,False,15.000000,12.000000,1.250000,1.102949
12,hypergraph_r3_n12_d5_w1_44,qaoa,3,4,46,True,False,15.000000,12.000000,1.250000,1.787899
12,hypergraph_r3_n12_d5_w1_44,annealer,3,0,42,True,True,12.000000,12.000000,1.000000,6.708151
12,hypergraph_r3_n12_d5_w1_44,annealer,3,1,43,True,True,12.000000,12.000000,1.000000,6.703496
12,hypergraph_r3_n12_d5_w1_44,annealer,3,2,44,True,True,12.000000,12.000000,1.000000,6.673779
12,hypergraph_r3_n12_d5_w1_44,annealer,3,3,45,True,True,12.000000,12.000000,1.000000,6.716162
12,hypergraph_r3_n12_d5_w1_44,annealer,3,4,46,True,True,12.000000,12.000000,1.000000,6.674876
12,hypergraph_r3_n12_d5_w1_44,kahypar,,,-1,True,True,12.000000,12.000000,1.000000,0.003810
12,hypergraph_r3_n12_d5_w1_45,qaoa,0.3,0,42,False,False,,13.000000,,1.402062
12,hypergraph_r3_n12_d5_w1_45,qaoa,0.3,1,43,False,False,,13.000000,,1.460071
12,hypergraph_r3_n12_d5_w1_45,qaoa,0.3,2,44,False,False,,13.000000,,1.702330
12,hypergraph_r3_n12_d5_w1_45,qaoa,0.3,3,45,True,True,13.000000,13.000000,1.000000,1.603871
12,hypergraph_r3_n12_d5_w1_45,qaoa,0.3,4,46,False,False,,13.000000,,2.505003
12,hypergraph_r3_n12_d5_w1_45,annealer,0.3,0,42,False,False,,13.000000,,6.737886
12,hypergraph_r3_n12_d5_w1_45,annealer,0.3,1,43,False,False,,13.000000,,6.753557
12,hypergraph_r3_n12_d5_w1_45,annealer,0.3,2,44,False,False,,13.000000,,6.725358
12,hypergraph_r3_n12_d5_w1_45,annealer,0.3,3,45,False,False,,13.000000,,6.753988
12,hypergraph_r3_n12_d5_w1_45,annealer,0.3,4,46,False,False,,13.000000,,6.740757
12,hypergraph_r3_n12_d5_w1_45,qaoa,1,0,42,True,False,14.000000,13.000000,1.076923,1.302295
12,hypergraph_r3_n12_d5_w1_45,qaoa,1,1,43,True,False,14.000000,13.000000,1.076923,1.710851
12,hypergraph_r3_n12_d5_w1_45,qaoa,1,2,44,True,False,17.000000,13.000000,1.307692,1.480511
12,hypergraph_r3_n12_d5_w1_45,qaoa,1,3,45,True,False,18.000000,13.000000,1.384615,0.954895
12,hypergraph_r3_n12_d5_w1_45,qaoa,1,4,46,True,True,13.000000,13.000000,1.000000,1.473951
12,hypergraph_r3_n12_d5_w1_45,annealer,1,0,42,True,True,13.000000,13.000000,1.000000,6.744262
12,hypergraph_r3_n12_d5_w1_45,annealer,1,1,43,True,True,13.000000,13.000000,1.000000,6.705048
12,hypergraph_r3_n12_d5_w1_45,annealer,1,2,44,True,True,13.000000,13.000000,1.000000,6.723744
12,hypergraph_r3_n12_d5_w1_45,annealer,1,3,45,False,False,,13.000000,,6.704860
12,hypergraph_r3_n12_d5_w1_45,annealer,1,4,46,True,True,13.000000,13.000000,1.000000,6.714956
12,hypergraph_r3_n12_d5_w1_45,qaoa,3,0,42,True,False,15.000000,13.000000,1.153846,2.268639
12,hypergraph_r3_n12_d5_w1_45,qaoa,3,1,43,True,False,17.000000,13.000000,1.307692,1.901975
12,hypergraph_r3_n12_d5_w1_45,qaoa,3,2,44,True,False,17.000000,13.000000,1.307692,1.238637
12,hypergraph_r3_n12_d5_w1_45,qaoa,3,3,45,True,True,13.000000,13.000000,1.000000,1.479880
12,hypergraph_r3_n12_d5_w1_45,qaoa,3,4,46,True,False,18.000000,13.000000,1.384615,1.906361
12,hypergraph_r3_n12_d5_w1_45,annealer,3,0,42,True,True,13.000000,13.000000,1.000000,6.771410
12,hypergraph_r3_n12_d5_w1_45,annealer,3,1,43,True,True,13.000000,13.000000,1.000000,6.715501
12,hypergraph_r3_n12_d5_w1_45,annealer,3,2,44,True,True,13.000000,13.000000,1.000000,6.709507
12,hypergraph_r3_n12_d5_w1_45,annealer,3,3,45,True,True,13.000000,13.000000,1.000000,6.710243
12,hypergraph_r3_n12_d5_w1_45,annealer,3,4,46,True,True,13.000000,13.000000,1.000000,6.758371
12,hypergraph_r3_n12_d5_w1_45,kahypar,,,-1,True,True,13.000000,13.000000,1.000000,0.004000
12,hypergraph_r3_n12_d5_w1_46,qaoa,0.3,0,42,False,False,,12.000000,,1.867172
12,hypergraph_r3_n12_d5_w1_46,qaoa,0.3,1,43,False,False,,12.000000,,1.003308
12,hypergraph_r3_n12_d5_w1_46,qaoa,0.3,2,44,True,False,16.000000,12.000000,1.333333,2.507879
12,hypergraph_r3_n12_d5_w1_46,qaoa,0.3,3,45,True,True,12.000000,12.000000,1.000000,2.456789
12,hypergraph_r3_n12_d5_w1_46,qaoa,0.3,4,46,False,False,,12.000000,,2.426487
12,hypergraph_r3_n12_d5_w1_46,annealer,0.3,0,42,False,False,,12.000000,,6.790200
12,hypergraph_r3_n12_d5_w1_46,annealer,0.3,1,43,False,False,,12.000000,,6.736071
12,hypergraph_r3_n12_d5_w1_46,annealer,0.3,2,44,False,False,,12.000000,,6.718581
12,hypergraph_r3_n12_d5_w1_46,annealer,0.3,3,45,False,False,,12.000000,,6.748598
12,hypergraph_r3_n12_d5_w1_46,annealer,0.3,4,46,False,False,,12.000000,,6.754304
12,hypergraph_r3_n12_d5_w1_46,qaoa,1,0,42,True,True,12.000000,12.000000,1.000000,1.048502
12,hypergraph_r3_n12_d5_w1_46,qaoa,1,1,43,True,False,13.000000,12.000000,1.083333,1.880677
12,hypergraph_r3_n12_d5_w1_46,qaoa,1,2,44,True,False,15.000000,12.000000,1.250000,1.075417
12,hypergraph_r3_n12_d5_w1_46,qaoa,1,3,45,True,False,17.000000,12.000000,1.416667,1.665710
12,hypergraph_r3_n12_d5_w1_46,qaoa,1,4,46,True,True,12.000000,12.000000,1.000000,2.269916
12,hypergraph_r3_n12_d5_w1_46,annealer,1,0,42,False,False,,12.000000,,6.784156
12,hypergraph_r3_n12_d5_w1_46,annealer,1,1,43,True,True,12.000000,12.000000,1.000000,6.761813
12,hypergraph_r3_n12_d5_w1_46,annealer,1,2,44,False,False,,12.000000,,6.773452
12,hypergraph_r3_n12_d5_w1_46,annealer,1,3,45,True,True,12.000000,12.000000,1.000000,6.773604
12,hypergraph_r3_n12_d5_w1_46,annealer,1,4,46,False,False,,12.000000,,6.750365
12,hypergraph_r3_n12_d5_w1_46,qaoa,3,0,42,True,False,17.000000,12.000000,1.416667,1.701420
12,hypergraph_r3_n12_d5_w1_46,qaoa,3,1,43,True,False,20.000000,12.000000,1.666667,1.303557
12,hypergraph_r3_n12_d5_w1_46,qaoa,3,2,44,True,False,15.000000,12.000000,1.250000,1.872467
12,hypergraph_r3_n12_d5_w1_46,qaoa,3,3,45,True,False,13.000000,12.000000,1.083333,1.290653
12,hypergraph_r3_n12_d5_w1_46,qaoa,3,4,46,True,False,19.000000,12.000000,1.583333,1.169532
12,hypergraph_r3_n12_d5_w1_46,annealer,3,0,42,True,True,12.000000,12.000000,1.000000,6.714914
12,hypergraph_r3_n12_d5_w1_46,annealer,3,1,43,True,True,12.000000,12.000000,1.000000,6.833295
12,hypergraph_r3_n12_d5_w1_46,annealer,3,2,44,True,True,12.000000,12.000000,1.000000,6.745108
12,hypergraph_r3_n12_d5_w1_46,annealer,3,3,45,True,True,12.000000,12.000000,1.000000,6.731794
12,hypergraph_r3_n12_d5_w1_46,annealer,3,4,46,True,True,12.000000,12.000000,1.000000,6.735999
12,hypergraph_r3_n12_d5_w1_46,kahypar,,,-1,True,True,12.000000,12.000000,1.000000,0.003869
12,hypergraph_r3_n12_d5_w1_47,qaoa,0.3,0,42,False,False,,13.000000,,1.905107
12,hypergraph_r3_n12_d5_w1_47,qaoa,0.3,1,43,False,False,,13.000000,,2.453109
12,hypergraph_r3_n12_d5_w1_47,qaoa,0.3,2,44,True,False,17.000000,13.000000,1.307692,1.408633
12,hypergraph_r3_n12_d5_w1_47,qaoa,0.3,3,45,False,False,,13.000000,,1.492868
12,hypergraph_r3_n12_d5_w1_47,qaoa,0.3,4,46,False,False,,13.000000,,1.797500
12,hypergraph_r3_n12_d5_w1_47,annealer,0.3,0,42,False,False,,13.000000,,6.751603
12,hypergraph_r3_n12_d5_w1_47,annealer,0.3,1,43,False,False,,13.000000,,6.734734
12,hypergraph_r3_n12_d5_w1_47,annealer,0.3,2,44,False,False,,13.000000,,6.711385
12,hypergraph_r3_n12_d5_w1_47,annealer,0.3,3,45,False,False,,13.000000,,6.727706
12,hypergraph_r3_n12_d5_w1_47,annealer,0.3,4,46,False,False,,13.000000,,6.705113
12,hypergraph_r3_n12_d5_w1_47,qaoa,1,0,42,True,True,13.000000,13.000000,1.000000,2.226512
12,hypergraph_r3_n12_d5_w1_47,qaoa,1,1,43,True,False,15.000000,13.000000,1.153846,1.185931
12,hypergraph_r3_n12_d5_w1_47,qaoa,1,2,44,True,False,18.000000,13.000000,1.384615,0.961187
12,hypergraph_r3_n12_d5_w1_47,qaoa,1,3,45,True,False,14.000000,13.000000,1.076923,1.410635
12,hypergraph_r3_n12_d5_w1_47,qaoa,1,4,46,True,False,14.000000,13.000000,1.076923,1.409799
12,hypergraph_r3_n12_d5_w1_47,annealer,1,0,42,False,False,,13.000000,,6.769745
12,hypergraph_r3_n12_d5_w1_47,annealer,1,1,43,False,False,,13.000000,,6.754550
12,hypergraph_r3_n12_d5_w1_47,annealer,1,2,44,False,False,,13.000000,,6.815085
12,hypergraph_r3_n12_d5_w1_47,annealer,1,3,45,False,False,,13.000000,,6.741548
12,hypergraph_r3_n12_d5_w1_47,annealer,1,4,46,False,False,,13.000000,,6.769209
12,hypergraph_r3_n12_d5_w1_47,qaoa,3,0,42,True,False,17.000000,13.000000,1.307692,1.266908
12,hypergraph_r3_n12_d5_w1_47,qaoa,3,1,43,True,False,14.000000,13.000000,1.076923,2.106858
12,hypergraph_r3_n12_d5_w1_47,qaoa,3,2,44,True,False,16.000000,13.000000,1.230769,2.091048
12,hypergraph_r3_n12_d5_w1_47,qaoa,3,3,45,True,False,16.000000,13.000000,1.230769,1.976681
12,hypergraph_r3_n12_d5_w1_47,qaoa,3,4,46,True,False,20.000000,13.000000,1.538462,1.148393
12,hypergraph_r3_n12_d5_w1_47,annealer,3,0,42,True,True,13.000000,13.000000,1.000000,6.702752
12,hypergraph_r3_n12_d5_w1_47,annealer,3,1,43,True,True,13.000000,13.000000,1.000000,6.739693
12,hypergraph_r3_n12_d5_w1_47,annealer,3,2,44,True,True,13.000000,13.000000,1.000000,6.723934
12,hypergraph_r3_n12_d5_w1_47,annealer,3,3,45,True,True,13.000000,13.000000,1.000000,6.722659
12,hypergraph_r3_n12_d5_w1_47,annealer,3,4,46,True,True,13.000000,13.000000,1.000000,6.703491
12,hypergraph_r3_n12_d5_w1_47,kahypar,,,-1,True,True,13.000000,13.000000,1.000000,0.003820
12,hypergraph_r3_n12_d5_w1_48,qaoa,0.3,0,42,False,False,,12.000000,,1.230759
12,hypergraph_r3_n12_d5_w1_48,qaoa,0.3,1,43,False,False,,12.000000,,1.535456
12,hypergraph_r3_n12_d5_w1_48,qaoa,0.3,2,44,True,False,14.000000,12.000000,1.166667,1.646218
12,hypergraph_r3_n12_d5_w1_48,qaoa,0.3,3,45,False,False,,12.000000,,2.098589
